config_id,controller,scenario_id,seed,person_delay_s,max_norm_wait,starvation_violations,ped_mean_wait_s,veh_mean_wait_s,phase_switches,clearance_share
efpb__026,efpb,K_MM,303,12.865309537088677,0.54,0.0,20.12857142857143,11.103603603603604,79.0,0.21222222222222223
efpb__027,efpb,K_MM,303,12.678471834913552,0.54,0.0,19.357142857142858,11.058558558558559,79.0,0.21222222222222223
efpb__028,efpb,K_MM,303,11.929168990518683,0.69,0.0,19.957142857142856,9.981981981981981,78.0,0.21333333333333335
efpb__029,efpb,K_MM,303,12.678471834913552,0.54,0.0,19.357142857142858,11.058558558558559,79.0,0.21222222222222223
efpb__000,efpb,K_MM,304,11.185185185185183,0.47,0.0,14.938775510204081,10.467005076142131,78.0,0.20777777777777778
efpb__001,efpb,K_MM,304,11.251065224516552,0.38,0.0,14.36734693877551,10.654822335025381,78.0,0.20777777777777778
efpb__002,efpb,K_MM,304,11.185185185185183,0.47,0.0,14.938775510204081,10.467005076142131,78.0,0.20777777777777778
efpb__003,efpb,K_MM,304,10.798098983939692,0.54,0.0,12.448979591836734,10.48223350253807,80.0,0.21222222222222223
efpb__004,efpb,K_MM,304,11.251065224516552,0.38,0.0,14.36734693877551,10.654822335025381,78.0,0.20777777777777778
efpb__005,efpb,K_MM,304,11.185185185185183,0.47,0.0,14.938775510204081,10.467005076142131,78.0,0.20777777777777778
efpb__006,efpb,K_MM,304,10.195345788266142,0.36,0.0,9.83673469387755,10.263959390862944,80.0,0.20777777777777778
efpb__007,efpb,K_MM,304,11.251065224516552,0.38,0.0,14.36734693877551,10.654822335025381,78.0,0.20777777777777778
efpb__008,efpb,K_MM,304,10.195345788266142,0.36,0.0,9.83673469387755,10.263959390862944,80.0,0.20777777777777778
efpb__009,efpb,K_MM,304,10.195345788266142,0.36,0.0,9.83673469387755,10.263959390862944,80.0,0.20777777777777778
efpb__010,efpb,K_MM,304,11.185185185185183,0.47,0.0,14.938775510204081,10.467005076142131,78.0,0.20777777777777778
efpb__011,efpb,K_MM,304,10.195345788266142,0.36,0.0,9.83673469387755,10.263959390862944,80.0,0.20777777777777778
efpb__012,efpb,K_MM,304,11.185185185185183,0.47,0.0,14.938775510204081,10.467005076142131,78.0,0.20777777777777778
efpb__013,efpb,K_MM,304,11.185185185185183,0.47,0.0,14.938775510204081,10.467005076142131,78.0,0.20777777777777778
efpb__014,efpb,K_MM,304,10.195345788266142,0.36,0.0,9.83673469387755,10.263959390862944,80.0,0.20777777777777778
efpb__015,efpb,K_MM,304,11.185185185185183,0.47,0.0,14.938775510204081,10.467005076142131,78.0,0.20777777777777778
efpb__016,efpb,K_MM,304,11.185185185185183,0.47,0.0,14.938775510204081,10.467005076142131,78.0,0.20777777777777778
efpb__017,efpb,K_MM,304,10.195345788266142,0.36,0.0,9.83673469387755,10.263959390862944,80.0,0.20777777777777778
efpb__018,efpb,K_MM,304,10.195345788266142,0.36,0.0,9.83673469387755,10.263959390862944,80.0,0.20777777777777778
efpb__019,efpb,K_MM,304,11.251065224516552,0.38,0.0,14.36734693877551,10.654822335025381,78.0,0.20777777777777778
efpb__020,efpb,K_MM,304,11.251065224516552,0.38,0.0,14.36734693877551,10.654822335025381,78.0,0.20777777777777778
efpb__021,efpb,K_MM,304,11.185185185185183,0.47,0.0,14.938775510204081,10.467005076142131,78.0,0.20777777777777778
efpb__022,efpb,K_MM,304,11.185185185185183,0.47,0.0,14.938775510204081,10.467005076142131,78.0,0.20777777777777778
efpb__023,efpb,K_MM,304,10.195345788266142,0.36,0.0,9.83673469387755,10.263959390862944,80.0,0.20777777777777778
efpb__024,efpb,K_MM,304,10.195345788266142,0.36,0.0,9.83673469387755,10.263959390862944,80.0,0.20777777777777778
efpb__025,efpb,K_MM,304,10.798098983939692,0.54,0.0,12.448979591836734,10.48223350253807,80.0,0.21222222222222223
efpb__026,efpb,K_MM,304,11.185185185185183,0.47,0.0,14.938775510204081,10.467005076142131,78.0,0.20777777777777778
efpb__027,efpb,K_MM,304,11.185185185185183,0.47,0.0,14.938775510204081,10.467005076142131,78.0,0.20777777777777778
efpb__028,efpb,K_MM,304,11.185185185185183,0.47,0.0,14.938775510204081,10.467005076142131,78.0,0.20777777777777778
efpb__029,efpb,K_MM,304,11.185185185185183,0.47,0.0,14.938775510204081,10.467005076142131,78.0,0.20777777777777778
efpb__000,efpb,K_MM,305,10.002059732234809,0.52,0.0,10.159420289855072,9.953216374269006,80.0,0.1922222222222222
efpb__001,efpb,K_MM,305,9.694816340542397,0.61,0.0,9.710144927536232,9.690058479532164,80.0,0.19777777777777777
efpb__002,efpb,K_MM,305,9.83865430827326,0.55,0.0,10.26086956521739,9.707602339181287,80.0,0.1922222222222222
efpb__003,efpb,K_MM,305,9.595949193271542,0.55,0.0,9.405797101449275,9.654970760233919,80.0,0.18666666666666668
efpb__004,efpb,K_MM,305,9.68039821489873,0.47,0.0,8.971014492753623,9.900584795321638,80.0,0.19777777777777777
efpb__005,efpb,K_MM,305,10.255750085822177,0.52,0.0,10.420289855072463,10.2046783625731,80.0,0.1922222222222222
efpb__006,efpb,K_MM,305,10.118091314795743,0.38,0.0,8.840579710144928,10.514619883040936,81.0,0.18555555555555556
efpb__007,efpb,K_MM,305,9.68039821489873,0.47,0.0,8.971014492753623,9.900584795321638,80.0,0.19777777777777777
efpb__008,efpb,K_MM,305,10.85684860968074,0.43,0.0,10.18840579710145,11.064327485380117,82.0,0.19444444444444445
efpb__009,efpb,K_MM,305,10.85684860968074,0.43,0.0,10.18840579710145,11.064327485380117,82.0,0.19444444444444445
efpb__010,efpb,K_MM,305,10.197047717130106,0.55,0.0,12.18840579710145,9.578947368421053,80.0,0.1922222222222222
efpb__011,efpb,K_MM,305,10.85684860968074,0.43,0.0,10.18840579710145,11.064327485380117,82.0,0.19444444444444445
efpb__012,efpb,K_MM,305,9.738757294884998,0.55,0.0,10.347826086956522,9.549707602339181,80.0,0.1922222222222222
efpb__013,efpb,K_MM,305,10.255750085822177,0.52,0.0,10.420289855072463,10.2046783625731,80.0,0.1922222222222222
efpb__014,efpb,K_MM,305,10.118091314795743,0.38,0.0,8.840579710144928,10.514619883040936,81.0,0.18555555555555556
efpb__015,efpb,K_MM,305,10.197047717130106,0.55,0.0,12.18840579710145,9.578947368421053,80.0,0.1922222222222222
efpb__016,efpb,K_MM,305,10.255750085822177,0.52,0.0,10.420289855072463,10.2046783625731,80.0,0.1922222222222222
efpb__017,efpb,K_MM,305,10.85684860968074,0.43,0.0,10.18840579710145,11.064327485380117,82.0,0.19444444444444445
efpb__018,efpb,K_MM,305,10.85684860968074,0.43,0.0,10.18840579710145,11.064327485380117,82.0,0.19444444444444445
efpb__019,efpb,K_MM,305,9.694816340542397,0.61,0.0,9.710144927536232,9.690058479532164,80.0,0.19777777777777777
efpb__020,efpb,K_MM,305,9.694816340542397,0.61,0.0,9.710144927536232,9.690058479532164,80.0,0.19777777777777777
efpb__021,efpb,K_MM,305,9.83865430827326,0.55,0.0,10.26086956521739,9.707602339181287,80.0,0.1922222222222222
efpb__022,efpb,K_MM,305,9.738757294884998,0.55,0.0,10.347826086956522,9.549707602339181,80.0,0.1922222222222222
efpb__023,efpb,K_MM,305,10.118091314795743,0.38,0.0,8.840579710144928,10.514619883040936,81.0,0.18555555555555556
efpb__024,efpb,K_MM,305,10.118091314795743,0.38,0.0,8.840579710144928,10.514619883040936,81.0,0.18555555555555556
efpb__025,efpb,K_MM,305,9.595949193271542,0.55,0.0,9.405797101449275,9.654970760233919,80.0,0.18666666666666668
efpb__026,efpb,K_MM,305,10.002059732234809,0.52,0.0,10.159420289855072,9.953216374269006,80.0,0.1922222222222222
efpb__027,efpb,K_MM,305,10.255750085822177,0.52,0.0,10.420289855072463,10.2046783625731,80.0,0.1922222222222222
efpb__028,efpb,K_MM,305,9.83865430827326,0.55,0.0,10.26086956521739,9.707602339181287,80.0,0.1922222222222222
efpb__029,efpb,K_MM,305,10.255750085822177,0.52,0.0,10.420289855072463,10.2046783625731,80.0,0.1922222222222222
equal_bargaining__000,equal_bargaining,K_MM,301,12.316123449668302,0.36,0.0,12.46774193548387,12.28310502283105,80.0,0.19555555555555557
equal_bargaining__001,equal_bargaining,K_MM,301,12.316123449668302,0.36,0.0,12.46774193548387,12.28310502283105,80.0,0.19555555555555557
equal_bargaining__002,equal_bargaining,K_MM,301,12.316123449668302,0.36,0.0,12.46774193548387,12.28310502283105,80.0,0.19555555555555557
equal_bargaining__003,equal_bargaining,K_MM,301,12.316123449668302,0.36,0.0,12.46774193548387,12.28310502283105,80.0,0.19555555555555557
equal_bargaining__004,equal_bargaining,K_MM,301,12.316123449668302,0.36,0.0,12.46774193548387,12.28310502283105,80.0,0.19555555555555557
equal_bargaining__005,equal_bargaining,K_MM,301,12.316123449668302,0.36,0.0,12.46774193548387,12.28310502283105,80.0,0.19555555555555557
equal_bargaining__006,equal_bargaining,K_MM,301,12.316123449668302,0.36,0.0,12.46774193548387,12.28310502283105,80.0,0.19555555555555557
equal_bargaining__007,equal_bargaining,K_MM,301,12.316123449668302,0.36,0.0,12.46774193548387,12.28310502283105,80.0,0.19555555555555557
equal_bargaining__008,equal_bargaining,K_MM,301,12.316123449668302,0.36,0.0,12.46774193548387,12.28310502283105,80.0,0.19555555555555557
equal_bargaining__000,equal_bargaining,K_MM,302,10.335497835497835,0.58,0.0,6.03030303030303,11.43939393939394,82.0,0.17444444444444446
equal_bargaining__001,equal_bargaining,K_MM,302,10.335497835497835,0.58,0.0,6.03030303030303,11.43939393939394,82.0,0.17444444444444446
equal_bargaining__002,equal_bargaining,K_MM,302,10.335497835497835,0.58,0.0,6.03030303030303,11.43939393939394,82.0,0.17444444444444446
equal_bargaining__003,equal_bargaining,K_MM,302,10.335497835497835,0.58,0.0,6.03030303030303,11.43939393939394,82.0,0.17444444444444446
equal_bargaining__004,equal_bargaining,K_MM,302,10.335497835497835,0.58,0.0,6.03030303030303,11.43939393939394,82.0,0.17444444444444446
equal_bargaining__005,equal_bargaining,K_MM,302,10.335497835497835,0.58,0.0,6.03030303030303,11.43939393939394,82.0,0.17444444444444446
equal_bargaining__006,equal_bargaining,K_MM,302,10.335497835497835,0.58,0.0,6.03030303030303,11.43939393939394,82.0,0.17444444444444446
equal_bargaining__007,equal_bargaining,K_MM,302,10.335497835497835,0.58,0.0,6.03030303030303,11.43939393939394,82.0,0.17444444444444446
equal_bargaining__008,equal_bargaining,K_MM,302,10.335497835497835,0.58,0.0,6.03030303030303,11.43939393939394,82.0,0.17444444444444446
equal_bargaining__000,equal_bargaining,K_MM,303,11.254880089235916,0.52,0.0,10.485714285714286,11.441441441441441,81.0,0.18777777777777777
equal_bargaining__001,equal_bargaining,K_MM,303,11.254880089235916,0.52,0.0,10.485714285714286,11.441441441441441,81.0,0.18777777777777777
equal_bargaining__002,equal_bargaining,K_MM,303,11.254880089235916,0.52,0.0,10.485714285714286,11.441441441441441,81.0,0.18777777777777777
equal_bargaining__003,equal_bargaining,K_MM,303,11.254880089235916,0.52,0.0,10.485714285714286,11.441441441441441,81.0,0.18777777777777777
equal_bargaining__004,equal_bargaining,K_MM,303,11.254880089235916,0.52,0.0,10.485714285714286,11.441441441441441,81.0,0.18777777777777777
equal_bargaining__005,equal_bargaining,K_MM,303,11.254880089235916,0.52,0.0,10.485714285714286,11.441441441441441,81.0,0.18777777777777777
equal_bargaining__006,equal_bargaining,K_MM,303,11.254880089235916,0.52,0.0,10.485714285714286,11.441441441441441,81.0,0.18777777777777777
equal_bargaining__007,equal_bargaining,K_MM,303,11.254880089235916,0.52,0.0,10.485714285714286,11.441441441441441,81.0,0.18777777777777777
equal_bargaining__008,equal_bargaining,K_MM,303,11.254880089235916,0.52,0.0,10.485714285714286,11.441441441441441,81.0,0.18777777777777777
equal_bargaining__000,equal_bargaining,K_MM,304,9.628974106850213,0.4,0.0,9.122448979591837,9.725888324873097,80.0,0.1988888888888889
equal_bargaining__001,equal_bargaining,K_MM,304,9.628974106850213,0.4,0.0,9.122448979591837,9.725888324873097,80.0,0.1988888888888889
equal_bargaining__002,equal_bargaining,K_MM,304,9.628974106850213,0.4,0.0,9.122448979591837,9.725888324873097,80.0,0.1988888888888889
equal_bargaining__003,equal_bargaining,K_MM,304,9.628974106850213,0.4,0.0,9.122448979591837,9.725888324873097,80.0,0.1988888888888889
equal_bargaining__004,equal_bargaining,K_MM,304,9.628974106850213,0.4,0.0,9.122448979591837,9.725888324873097,80.0,0.1988888888888889
equal_bargaining__005,equal_bargaining,K_MM,304,9.628974106850213,0.4,0.0,9.122448979591837,9.725888324873097,80.0,0.1988888888888889
equal_bargaining__006,equal_bargaining,K_MM,304,9.628974106850213,0.4,0.0,9.122448979591837,9.725888324873097,80.0,0.1988888888888889
equal_bargaining__007,equal_bargaining,K_MM,304,9.628974106850213,0.4,0.0,9.122448979591837,9.725888324873097,80.0,0.1988888888888889
equal_bargaining__008,equal_bargaining,K_MM,304,9.628974106850213,0.4,0.0,9.122448979591837,9.725888324873097,80.0,0.1988888888888889
equal_bargaining__000,equal_bargaining,K_MM,305,9.964641263302436,0.49,0.0,6.2898550724637685,11.105263157894736,82.0,0.1688888888888889
equal_bargaining__001,equal_bargaining,K_MM,305,9.964641263302436,0.49,0.0,6.2898550724637685,11.105263157894736,82.0,0.1688888888888889
equal_bargaining__002,equal_bargaining,K_MM,305,9.964641263302436,0.49,0.0,6.2898550724637685,11.105263157894736,82.0,0.1688888888888889
equal_bargaining__003,equal_bargaining,K_MM,305,9.964641263302436,0.49,0.0,6.2898550724637685,11.105263157894736,82.0,0.1688888888888889
equal_bargaining__004,equal_bargaining,K_MM,305,9.964641263302436,0.49,0.0,6.2898550724637685,11.105263157894736,82.0,0.1688888888888889
equal_bargaining__005,equal_bargaining,K_MM,305,9.964641263302436,0.49,0.0,6.2898550724637685,11.105263157894736,82.0,0.1688888888888889
equal_bargaining__006,equal_bargaining,K_MM,305,9.964641263302436,0.49,0.0,6.2898550724637685,11.105263157894736,82.0,0.1688888888888889
equal_bargaining__007,equal_bargaining,K_MM,305,9.964641263302436,0.49,0.0,6.2898550724637685,11.105263157894736,82.0,0.1688888888888889
equal_bargaining__008,equal_bargaining,K_MM,305,9.964641263302436,0.49,0.0,6.2898550724637685,11.105263157894736,82.0,0.1688888888888889
fixed_time__000,fixed_time,K_MM,301,13.434381309489472,0.35,0.0,15.387096774193548,13.009132420091325,68.0,0.15555555555555556
fixed_time__001,fixed_time,K_MM,301,16.30227862705509,0.4,0.0,16.725806451612904,16.210045662100455,61.0,0.14
fixed_time__002,fixed_time,K_MM,301,17.231900778771276,0.5,0.0,18.758064516129032,16.899543378995435,50.0,0.11666666666666667
fixed_time__003,fixed_time,K_MM,301,20.04124603403519,0.59,0.0,27.129032258064516,18.49771689497717,40.0,0.09333333333333334
fixed_time__004,fixed_time,K_MM,301,24.63657340640323,0.72,0.0,31.14516129032258,23.21917808219178,34.0,0.07777777777777778
fixed_time__005,fixed_time,K_MM,301,28.900778771271998,0.95,0.0,36.58064516129032,27.228310502283104,25.0,0.057777777777777775
fixed_time__006,fixed_time,K_MM,301,11.317565618690512,0.29,0.0,8.64516129032258,11.899543378995434,82.0,0.18666666666666668
fixed_time__007,fixed_time,K_MM,301,11.744736083068938,0.32,0.0,7.112903225806452,12.753424657534246,76.0,0.17444444444444446
fixed_time__008,fixed_time,K_MM,301,13.90020190366311,0.35,0.0,11.387096774193548,14.447488584474886,68.0,0.15555555555555556
fixed_time__009,fixed_time,K_MM,301,16.883761176809923,0.38,0.0,12.596774193548388,17.817351598173516,61.0,0.14
fixed_time__010,fixed_time,K_MM,301,18.699451975771563,0.45,0.0,12.580645161290322,20.031963470319635,50.0,0.11666666666666667
fixed_time__011,fixed_time,K_MM,301,21.76492644937987,0.55,0.0,20.161290322580644,22.114155251141554,40.0,0.09333333333333334
fixed_time__012,fixed_time,K_MM,301,24.80011537352178,0.65,0.0,19.29032258064516,26.0,33.0,0.07777777777777778
fixed_time__013,fixed_time,K_MM,301,32.954139025093745,0.84,0.0,28.822580645161292,33.853881278538815,25.0,0.057777777777777775
fixed_time__000,fixed_time,K_MM,302,13.636672850958565,0.34,0.0,16.257575757575758,12.964646464646465,68.0,0.15555555555555556
fixed_time__001,fixed_time,K_MM,302,13.454545454545455,0.4,0.0,15.030303030303031,13.05050505050505,61.0,0.14
fixed_time__002,fixed_time,K_MM,302,16.85034013605442,0.5,0.0,23.71212121212121,15.090909090909092,50.0,0.11666666666666667
fixed_time__003,fixed_time,K_MM,302,19.56864564007421,0.61,0.0,24.87878787878788,18.207070707070706,40.0,0.09333333333333334
fixed_time__004,fixed_time,K_MM,302,24.76839826839827,0.73,0.0,30.227272727272727,23.36868686868687,34.0,0.07777777777777778
fixed_time__005,fixed_time,K_MM,302,28.428571428571423,0.94,0.0,43.65151515151515,24.525252525252526,25.0,0.057777777777777775
fixed_time__006,fixed_time,K_MM,302,11.95578231292517,0.29,0.0,11.409090909090908,12.095959595959595,82.0,0.18666666666666668
fixed_time__007,fixed_time,K_MM,302,12.653679653679655,0.32,0.0,9.727272727272727,13.404040404040405,76.0,0.17444444444444446
fixed_time__008,fixed_time,K_MM,302,13.605132962275817,0.35,0.0,13.030303030303031,13.752525252525253,68.0,0.15555555555555556
fixed_time__009,fixed_time,K_MM,302,13.64656771799629,0.38,0.0,11.106060606060606,14.297979797979798,61.0,0.14
fixed_time__010,fixed_time,K_MM,302,17.938157081014225,0.45,0.0,14.545454545454545,18.80808080808081,50.0,0.11666666666666667
fixed_time__011,fixed_time,K_MM,302,21.4721706864564,0.55,0.0,18.803030303030305,22.156565656565657,40.0,0.09333333333333334
fixed_time__012,fixed_time,K_MM,302,24.43382807668522,0.65,0.0,20.0,25.57070707070707,33.0,0.07777777777777778
fixed_time__013,fixed_time,K_MM,302,30.78076685219542,0.85,0.0,33.13636363636363,30.17676767676768,25.0,0.057777777777777775
fixed_time__000,fixed_time,K_MM,303,12.720580033463468,0.33,0.0,13.314285714285715,12.576576576576576,68.0,0.15555555555555556
fixed_time__001,fixed_time,K_MM,303,15.253764640267708,0.4,0.0,19.642857142857142,14.18918918918919,61.0,0.14
fixed_time__002,fixed_time,K_MM,303,17.12214166201896,0.48,0.0,20.114285714285714,16.396396396396398,50.0,0.11666666666666667
fixed_time__003,fixed_time,K_MM,303,19.08951477969883,0.58,0.0,23.6,17.995495495495497,40.0,0.09333333333333334
fixed_time__004,fixed_time,K_MM,303,24.3845510317903,0.73,0.0,35.75714285714286,21.626126126126128,34.0,0.07777777777777778
fixed_time__005,fixed_time,K_MM,303,27.42219743446737,0.95,0.0,31.057142857142857,26.54054054054054,25.0,0.057777777777777775
fixed_time__006,fixed_time,K_MM,303,11.787228109313997,0.29,0.0,9.628571428571428,12.31081081081081,82.0,0.18666666666666668
fixed_time__007,fixed_time,K_MM,303,13.834355828220858,0.32,0.0,10.514285714285714,14.63963963963964,76.0,0.17444444444444446
fixed_time__008,fixed_time,K_MM,303,13.299776910206358,0.35,0.0,11.285714285714286,13.788288288288289,68.0,0.15555555555555556
fixed_time__009,fixed_time,K_MM,303,15.397099832682652,0.38,0.0,14.842857142857143,15.531531531531531,61.0,0.14
fixed_time__010,fixed_time,K_MM,303,17.653653095370885,0.45,0.0,13.32857142857143,18.7027027027027,50.0,0.11666666666666667
fixed_time__011,fixed_time,K_MM,303,20.60708310094813,0.55,0.0,17.557142857142857,21.346846846846848,40.0,0.09333333333333334
fixed_time__012,fixed_time,K_MM,303,25.649470161740098,0.65,0.0,21.4,26.68018018018018,33.0,0.07777777777777778
