all_red_s,backend,clearance_steps,controller,experiment_id,jain,mean_wait_disparity,ped_max_wait_s,ped_mean_wait_s,ped_p95_wait_s,ped_service_ratio,ped_throughput_h,phase_switches,requested_p,requested_v,run_id,safety_violations,scenario_id,seed,served_p,served_v,starvation_violations,tail_wait_disparity,veh_max_wait_s,veh_mean_wait_s,veh_p95_wait_s,veh_service_ratio,veh_throughput_h,wall_time_s,yellow_s
1,surrogate,854,efpb,confirmatory_core,0.999999877143991,0.13306036781700015,57.0,21.401408450704224,52.0,1.0,142.0,317,142,1427,confirmatory_core__C_LH__efpb__1006,0,C_LH,1006,142,1426,0,0.29000000000000004,41.0,8.095371669004207,23.0,0.9992992291520673,1426.0,43.026402253000015,3
1,surrogate,854,efpb,confirmatory_core,0.999991723076041,0.17280617932791847,57.0,25.76923076923077,54.0,0.9915254237288136,117.0,317,118,1453,confirmatory_core__C_LH__efpb__1007,0,C_LH,1007,117,1449,0,0.32000000000000006,41.0,8.488612836438923,22.0,0.9972470750172058,1449.0,45.54977137800006,3
1,surrogate,855,efpb,confirmatory_core,0.9999361403935001,0.118578131374949,57.0,20.04385964912281,50.0,0.9827586206896551,114.0,316,116,1421,confirmatory_core__C_LH__efpb__1008,0,C_LH,1008,114,1419,0,0.26,41.0,8.186046511627907,24.0,0.9985925404644617,1419.0,45.443307384000036,3
1,surrogate,857,efpb,confirmatory_core,0.9999980709913755,0.13392687788157218,55.0,21.236220472440944,48.0,1.0,127.0,317,127,1442,confirmatory_core__C_LH__efpb__1009,0,C_LH,1009,127,1438,0,0.24999999999999997,41.0,7.843532684283727,23.0,0.9972260748959778,1438.0,45.80132003600011,3
1,surrogate,854,efpb,confirmatory_core,0.9999969069642051,0.11644115574348134,55.0,19.0,46.0,1.0,112.0,317,112,1424,confirmatory_core__C_LH__efpb__1010,0,C_LH,1010,112,1419,0,0.25,41.0,7.355884425651867,21.0,0.9964887640449438,1419.0,45.008010642000045,3
1,surrogate,848,efpb,confirmatory_core,0.9999942885787391,0.14144849217746203,56.0,22.229007633587788,52.0,0.9924242424242424,131.0,318,132,1418,confirmatory_core__C_LH__efpb__1011,0,C_LH,1011,131,1414,0,0.29000000000000004,40.0,8.084158415841584,23.0,0.997179125528914,1414.0,44.9327294929999,3
1,surrogate,831,efpb,confirmatory_core,0.999999481683203,0.12606245497118157,56.0,20.9765625,53.0,1.0,128.0,315,128,1390,confirmatory_core__C_LH__efpb__1012,0,C_LH,1012,128,1388,0,0.29000000000000004,43.0,8.370317002881844,24.0,0.9985611510791367,1388.0,46.8411831100002,3
1,surrogate,830,efpb,confirmatory_core,1.0,0.13901066886339433,56.0,21.816901408450704,49.0,1.0,142.0,319,142,1402,confirmatory_core__C_LH__efpb__1013,0,C_LH,1013,142,1402,0,0.26,41.0,7.91583452211127,23.0,1.0,1402.0,44.74274493299981,3
1,surrogate,857,efpb,confirmatory_core,0.9999998778300964,0.12548897667218278,57.0,20.916030534351144,52.0,1.0,131.0,318,131,1431,confirmatory_core__C_LH__efpb__1014,0,C_LH,1014,131,1430,0,0.29000000000000004,39.0,8.367132867132867,23.0,0.9993011879804332,1430.0,45.68392259199982,3
1,surrogate,871,efpb,confirmatory_core,0.9999995391131615,0.1474285714285714,57.0,22.742857142857144,52.0,1.0,105.0,314,105,1474,confirmatory_core__C_LH__efpb__1015,0,C_LH,1015,105,1472,0,0.29000000000000004,41.0,8.0,23.0,0.9986431478968792,1472.0,46.15830775199993,3
1,surrogate,832,efpb,confirmatory_core,0.9999995347012806,0.12438352250178585,56.0,20.3953488372093,52.0,1.0,129.0,318,129,1467,confirmatory_core__C_LH__efpb__1016,0,C_LH,1016,129,1465,0,0.29000000000000004,41.0,7.956996587030717,23.0,0.9986366734832992,1465.0,45.68998478100002,3
1,surrogate,857,efpb,confirmatory_core,0.9999998868615741,0.16186557293358703,56.0,24.853448275862068,52.0,1.0,116.0,317,116,1487,confirmatory_core__C_LH__efpb__1017,0,C_LH,1017,116,1486,0,0.29000000000000004,37.0,8.666890982503364,23.0,0.9993275050437121,1486.0,46.68736408699988,3
1,surrogate,864,efpb,confirmatory_core,0.9999995137031168,0.12509432827201195,56.0,20.29310344827586,51.0,1.0,116.0,316,116,1435,confirmatory_core__C_LH__efpb__1018,0,C_LH,1018,116,1433,0,0.29000000000000004,40.0,7.783670621074669,22.0,0.9986062717770035,1433.0,47.56795309399968,3
1,surrogate,845,efpb,confirmatory_core,0.9999939995712633,0.16557065768208834,57.0,24.93798449612403,52.0,0.9923076923076923,129.0,316,130,1419,confirmatory_core__C_LH__efpb__1019,0,C_LH,1019,129,1415,0,0.29000000000000004,41.0,8.380918727915194,23.0,0.9971811134601832,1415.0,43.70592702199974,3
1,surrogate,846,efpb,confirmatory_core,0.9999989065952957,0.12370242249028013,56.0,20.47142857142857,51.0,1.0,140.0,319,140,1436,confirmatory_core__C_LH__efpb__1020,0,C_LH,1020,140,1433,0,0.28,41.0,8.101186322400558,23.0,0.9979108635097493,1433.0,47.52522035699985,3
1,surrogate,847,efpb,confirmatory_core,0.9999988865049095,0.15433957402954313,57.0,23.585365853658537,53.0,1.0,123.0,316,123,1423,confirmatory_core__C_LH__efpb__1021,0,C_LH,1021,123,1420,0,0.31000000000000005,41.0,8.151408450704226,22.0,0.9978917779339423,1420.0,46.45079524999983,3
1,surrogate,851,efpb,confirmatory_core,0.9999944562025689,0.13411418685121107,55.0,21.5,50.0,0.991869918699187,122.0,319,123,1450,confirmatory_core__C_LH__efpb__1022,0,C_LH,1022,122,1445,0,0.27,41.0,8.088581314878892,23.0,0.996551724137931,1445.0,44.49490708899975,3
1,surrogate,862,efpb,confirmatory_core,0.9999988210911509,0.1396128909229596,56.0,21.964912280701753,51.0,1.0,114.0,316,114,1383,confirmatory_core__C_LH__efpb__1023,0,C_LH,1023,114,1380,0,0.28,41.0,8.003623188405797,23.0,0.9978308026030369,1380.0,45.47430140899996,3
1,surrogate,832,efpb,confirmatory_core,0.999994088740653,0.13710899315738026,57.0,21.606060606060606,54.0,0.9924812030075187,132.0,318,133,1492,confirmatory_core__C_LH__efpb__1024,0,C_LH,1024,132,1488,0,0.30000000000000004,41.0,7.895161290322581,24.0,0.9973190348525469,1488.0,45.521837699000116,3
1,surrogate,832,efpb,confirmatory_core,0.9999994991410269,0.12687864522579567,57.0,20.889705882352942,51.0,1.0,136.0,318,136,1414,confirmatory_core__C_LH__efpb__1025,0,C_LH,1025,136,1412,0,0.28,42.0,8.201841359773372,23.0,0.9985855728429985,1412.0,44.91795289899983,3
1,surrogate,845,efpb,confirmatory_core,0.9999979707998093,0.14537685294300065,57.0,22.765217391304347,55.0,1.0,115.0,316,115,1406,confirmatory_core__C_LH__efpb__1026,0,C_LH,1026,115,1402,0,0.32000000000000006,40.0,8.22753209700428,23.0,0.9971550497866287,1402.0,45.380725410000196,3
1,surrogate,846,efpb,confirmatory_core,0.9999826185045528,0.14816273050792622,57.0,22.845454545454544,54.0,0.990990990990991,110.0,316,111,1406,confirmatory_core__C_LH__efpb__1027,0,C_LH,1027,110,1405,0,0.32000000000000006,41.0,8.029181494661922,22.0,0.9992887624466572,1405.0,43.93571695599985,3
1,surrogate,847,efpb,confirmatory_core,0.9999980656218445,0.11778675692600031,56.0,19.775193798449614,51.0,1.0,129.0,317,129,1440,confirmatory_core__C_LH__efpb__1028,0,C_LH,1028,129,1436,0,0.29000000000000004,41.0,7.9965181058495824,22.0,0.9972222222222222,1436.0,45.46550116699973,3
1,surrogate,841,efpb,confirmatory_core,0.9999994955774754,0.11054968663177617,56.0,19.325757575757574,50.0,1.0,132.0,318,132,1409,confirmatory_core__C_LH__efpb__1029,0,C_LH,1029,132,1407,0,0.27,41.0,8.270788912579958,23.0,0.9985805535841022,1407.0,44.35074607700017,3
1,surrogate,848,efpb,confirmatory_core,0.9999867935771563,0.1268158069782911,56.0,21.22608695652174,54.0,0.9913793103448276,115.0,317,116,1440,confirmatory_core__C_LH__efpb__1030,0,C_LH,1030,115,1438,0,0.31000000000000005,41.0,8.544506258692628,23.0,0.9986111111111111,1438.0,45.30482365299986,3
1,surrogate,816,equal_bargaining,confirmatory_core,0.9999917279331971,0.07010050741608119,41.0,16.214285714285715,29.0,0.9929078014184397,140.0,322,141,1466,confirmatory_core__C_LH__equal_bargaining__1001,0,C_LH,1001,140,1464,0,0.03999999999999998,41.0,9.204234972677595,25.0,0.9986357435197817,1464.0,40.57055393000019,3
1,surrogate,825,equal_bargaining,confirmatory_core,0.9998620807384808,0.0757021069516789,53.0,16.23008849557522,36.0,0.9741379310344828,113.0,316,116,1477,confirmatory_core__C_LH__equal_bargaining__1002,0,C_LH,1002,113,1473,0,0.10999999999999999,40.0,8.659877800407331,25.0,0.997291807718348,1473.0,42.20297596599994,3
1,surrogate,822,equal_bargaining,confirmatory_core,0.9999898120000088,0.07599898091026551,41.0,16.05128205128205,30.0,0.9915254237288136,117.0,319,118,1412,confirmatory_core__C_LH__equal_bargaining__1003,0,C_LH,1003,117,1409,0,0.06,43.0,8.4513839602555,24.0,0.9978753541076487,1409.0,40.71755081400033,3
1,surrogate,843,equal_bargaining,confirmatory_core,0.9999988849366087,0.046802690092585836,40.0,12.974137931034482,26.0,1.0,116.0,317,116,1422,confirmatory_core__C_LH__equal_bargaining__1004,0,C_LH,1004,116,1419,0,0.03,41.0,8.293868921775898,23.0,0.9978902953586498,1419.0,39.969579262000025,3
1,surrogate,789,equal_bargaining,confirmatory_core,0.9999995026669483,0.061194517698622,60.0,14.842105263157896,26.0,1.0,133.0,321,133,1419,confirmatory_core__C_LH__equal_bargaining__1005,0,C_LH,1005,133,1417,0,0.020000000000000018,40.0,8.722653493295695,24.0,0.9985905567300916,1417.0,39.952603655000075,3
1,surrogate,818,equal_bargaining,confirmatory_core,0.999999877143991,0.045254923651304735,65.0,13.725352112676056,28.0,1.0,142.0,323,142,1427,confirmatory_core__C_LH__equal_bargaining__1006,0,C_LH,1006,142,1426,0,0.030000000000000027,42.0,9.199859747545583,25.0,0.9992992291520673,1426.0,40.5926432010001,3
1,surrogate,811,equal_bargaining,confirmatory_core,0.999999881502913,0.06575769248727646,52.0,16.194915254237287,37.0,1.0,118.0,320,118,1453,confirmatory_core__C_LH__equal_bargaining__1007,0,C_LH,1007,118,1452,0,0.12,41.0,9.619146005509641,25.0,0.9993117687543015,1452.0,40.470867495999755,3
1,surrogate,832,equal_bargaining,confirmatory_core,0.9999519311996096,0.07109983645554564,40.0,15.473684210526315,28.0,0.9827586206896551,114.0,318,116,1421,confirmatory_core__C_LH__equal_bargaining__1008,0,C_LH,1008,114,1416,0,0.040000000000000036,40.0,8.36370056497175,24.0,0.9964813511611541,1416.0,40.806542978999914,3
1,surrogate,817,equal_bargaining,confirmatory_core,0.9999989156848594,0.051372289374182645,41.0,13.582677165354331,28.0,1.0,127.0,318,127,1442,confirmatory_core__C_LH__equal_bargaining__1009,0,C_LH,1009,127,1439,0,0.040000000000000036,41.0,8.445448227936067,24.0,0.9979195561719834,1439.0,38.80577731099993,3
1,surrogate,832,equal_bargaining,confirmatory_core,0.9999856998862351,0.07607385866879539,47.0,15.91891891891892,32.0,0.9910714285714286,111.0,320,112,1424,confirmatory_core__C_LH__equal_bargaining__1010,0,C_LH,1010,111,1422,0,0.09,41.0,8.311533052039382,23.0,0.9985955056179775,1422.0,40.74614116800012,3
1,surrogate,808,equal_bargaining,confirmatory_core,0.99998810073046,0.056654527627985174,52.0,14.793893129770993,29.0,0.9924242424242424,131.0,321,132,1418,confirmatory_core__C_LH__equal_bargaining__1011,0,C_LH,1011,131,1417,0,0.04999999999999999,41.0,9.128440366972477,24.0,0.9992947813822285,1417.0,40.861347094000394,3
1,surrogate,815,equal_bargaining,confirmatory_core,0.9999873142262057,0.056732538562269355,38.0,14.606299212598426,28.0,0.9921875,127.0,320,128,1390,confirmatory_core__C_LH__equal_bargaining__1012,0,C_LH,1012,127,1389,0,0.040000000000000036,43.0,8.93304535637149,24.0,0.9992805755395684,1389.0,39.236884142000235,3
1,surrogate,781,equal_bargaining,confirmatory_core,0.9999988528616642,0.0546902717232631,40.0,14.56338028169014,28.0,1.0,142.0,322,142,1402,confirmatory_core__C_LH__equal_bargaining__1013,0,C_LH,1013,142,1399,0,0.030000000000000027,41.0,9.094353109363832,25.0,0.9978601997146933,1399.0,39.61597672800008,3
1,surrogate,832,equal_bargaining,confirmatory_core,0.9999998778300964,0.061973148988416174,46.0,15.076335877862595,37.0,1.0,131.0,320,131,1431,confirmatory_core__C_LH__equal_bargaining__1014,0,C_LH,1014,131,1430,0,0.13,41.0,8.879020979020979,24.0,0.9993011879804332,1430.0,42.083044487999814,3
1,surrogate,831,equal_bargaining,confirmatory_core,0.9999981539495327,0.05635374149659865,39.0,14.133333333333333,30.0,1.0,105.0,319,105,1474,confirmatory_core__C_LH__equal_bargaining__1015,0,C_LH,1015,105,1470,0,0.06,39.0,8.49795918367347,24.0,0.9972862957937585,1470.0,40.19907555999998,3
1,surrogate,811,equal_bargaining,confirmatory_core,0.9998988500744662,0.052484420124639,43.0,14.055555555555555,32.0,0.9767441860465116,126.0,324,129,1467,confirmatory_core__C_LH__equal_bargaining__1016,0,C_LH,1016,126,1462,0,0.07,41.0,8.807113543091655,25.0,0.9965916837082481,1462.0,41.48768213299991,3
1,surrogate,834,equal_bargaining,confirmatory_core,1.0,0.07038639473134985,41.0,16.025862068965516,33.0,1.0,116.0,320,116,1487,confirmatory_core__C_LH__equal_bargaining__1017,0,C_LH,1017,116,1487,0,0.08000000000000002,42.0,8.98722259583053,25.0,1.0,1487.0,40.89940454600037,3
1,surrogate,820,equal_bargaining,confirmatory_core,0.9999980520995202,0.06955950745801104,40.0,15.89655172413793,30.0,1.0,116.0,322,116,1435,confirmatory_core__C_LH__equal_bargaining__1018,0,C_LH,1018,116,1431,0,0.06,41.0,8.940600978336827,24.0,0.997212543554007,1431.0,41.802054054999644,3
1,surrogate,803,equal_bargaining,confirmatory_core,0.9999503456689144,0.051555773641496105,47.0,13.828125,26.0,0.9846153846153847,128.0,318,130,1419,confirmatory_core__C_LH__equal_bargaining__1019,0,C_LH,1019,128,1417,0,0.020000000000000018,41.0,8.672547635850389,24.0,0.9985905567300916,1417.0,40.048879124999985,3
1,surrogate,806,equal_bargaining,confirmatory_core,0.9999989065952957,0.06489033994616689,38.0,15.357142857142858,28.0,1.0,140.0,324,140,1436,confirmatory_core__C_LH__equal_bargaining__1020,0,C_LH,1020,140,1433,0,0.040000000000000036,40.0,8.868108862526169,24.0,0.9979108635097493,1433.0,39.39768634000029,3
1,surrogate,820,equal_bargaining,confirmatory_core,0.9999998764520894,0.05270093650303592,49.0,14.276422764227643,30.0,1.0,123.0,321,123,1423,confirmatory_core__C_LH__equal_bargaining__1021,0,C_LH,1021,123,1422,0,0.06,41.0,9.00632911392405,24.0,0.9992972593113141,1422.0,41.444583317999786,3
1,surrogate,820,equal_bargaining,confirmatory_core,0.9999995237192573,0.06016411759421464,45.0,15.1869918699187,32.0,1.0,123.0,320,123,1450,confirmatory_core__C_LH__equal_bargaining__1022,0,C_LH,1022,123,1448,0,0.07,38.0,9.170580110497237,25.0,0.9986206896551724,1448.0,40.79190195800038,3
1,surrogate,832,equal_bargaining,confirmatory_core,0.9999988210911509,0.05276811594202899,41.0,13.833333333333334,31.0,1.0,114.0,319,114,1383,confirmatory_core__C_LH__equal_bargaining__1023,0,C_LH,1023,114,1380,0,0.07,41.0,8.556521739130435,24.0,0.9978308026030369,1380.0,40.27406789299994,3
1,surrogate,819,equal_bargaining,confirmatory_core,0.9999903720922032,0.05745342688631279,46.0,14.462121212121213,30.0,0.9924812030075187,132.0,322,133,1492,confirmatory_core__C_LH__equal_bargaining__1024,0,C_LH,1024,132,1490,0,0.06,38.0,8.716778523489934,24.0,0.9986595174262735,1490.0,41.667943021000156,3
1,surrogate,811,equal_bargaining,confirmatory_core,0.9999994991410269,0.057050699883352776,40.0,14.433823529411764,30.0,1.0,136.0,323,136,1414,confirmatory_core__C_LH__equal_bargaining__1025,0,C_LH,1025,136,1412,0,0.06,41.0,8.728753541076488,24.0,0.9985855728429985,1412.0,40.69645656600005,3
1,surrogate,811,equal_bargaining,confirmatory_core,0.999998859386426,0.07163791874554526,55.0,15.730434782608695,29.0,1.0,115.0,320,115,1406,confirmatory_core__C_LH__equal_bargaining__1026,0,C_LH,1026,115,1403,0,0.04999999999999999,41.0,8.56664290805417,24.0,0.9978662873399715,1403.0,42.30965582299996,3
1,surrogate,821,equal_bargaining,confirmatory_core,0.9999994934210593,0.0607913682913683,44.0,14.612612612612613,31.0,1.0,111.0,314,111,1406,confirmatory_core__C_LH__equal_bargaining__1027,0,C_LH,1027,111,1404,0,0.07999999999999999,41.0,8.533475783475783,23.0,0.9985775248933144,1404.0,39.41680213000018,3
1,surrogate,805,equal_bargaining,confirmatory_core,0.9999874422590921,0.07831985102501737,40.0,16.5234375,35.0,0.9922480620155039,128.0,322,129,1440,confirmatory_core__C_LH__equal_bargaining__1028,0,C_LH,1028,128,1439,0,0.10999999999999999,39.0,8.691452397498262,24.0,0.9993055555555556,1439.0,40.95599954399995,3
1,surrogate,825,equal_bargaining,confirmatory_core,0.9999988642435345,0.050266714082503564,52.0,13.75,29.0,1.0,132.0,321,132,1409,confirmatory_core__C_LH__equal_bargaining__1029,0,C_LH,1029,132,1406,0,0.04999999999999999,41.0,8.723328591749645,24.0,0.9978708303761533,1406.0,41.193684298000335,3
1,surrogate,835,equal_bargaining,confirmatory_core,0.9999969754344789,0.06839276703111859,65.0,15.775862068965518,32.0,1.0,116.0,320,116,1440,confirmatory_core__C_LH__equal_bargaining__1030,0,C_LH,1030,116,1435,0,0.08000000000000002,32.0,8.93658536585366,24.0,0.9965277777777778,1435.0,41.34290479599986,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999993230849366,0.1365825984714874,73.0,34.27142857142857,68.0,0.9929078014184397,140.0,140,141,1466,confirmatory_core__C_LH__fixed_time__1001,0,C_LH,1001,140,1458,0,0.15000000000000002,59.0,20.613168724279834,53.0,0.9945429740791268,1458.0,1.0740903850000905,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999246515742773,0.09348064461531028,72.0,29.486725663716815,65.0,0.9741379310344828,113.0,140,116,1477,confirmatory_core__C_LH__fixed_time__1002,0,C_LH,1002,113,1464,0,0.12,59.0,20.13866120218579,53.0,0.991198375084631,1464.0,1.1933229989999745,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999968656057051,0.12341649177236366,73.0,32.01709401709402,66.0,0.9915254237288136,117.0,140,118,1412,confirmatory_core__C_LH__fixed_time__1003,0,C_LH,1003,117,1405,0,0.12,59.0,19.67544483985765,54.0,0.9950424929178471,1405.0,1.1114928490001148,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999977254939547,0.07067357481089723,73.0,27.713043478260868,64.0,0.9913793103448276,115.0,140,116,1422,confirmatory_core__C_LH__fixed_time__1004,0,C_LH,1004,115,1414,0,0.10999999999999999,59.0,20.645685997171146,53.0,0.9943741209563994,1414.0,1.0813275340001383,3
1,surrogate,280,fixed_time,confirmatory_core,0.999995965201797,0.07414234280570914,73.0,27.454545454545453,67.0,0.9924812030075187,132.0,140,133,1419,confirmatory_core__C_LH__fixed_time__1005,0,C_LH,1005,132,1414,0,0.14,59.0,20.04031117397454,53.0,0.9964763918252291,1414.0,1.109331519999614,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999899927181579,0.13684022328612006,72.0,33.028169014084504,69.0,1.0,142.0,140,142,1427,confirmatory_core__C_LH__fixed_time__1006,0,C_LH,1006,142,1418,0,0.1499999999999999,59.0,19.344146685472495,54.0,0.9936930623686054,1418.0,1.110131956999794,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999923795625583,0.12978429417629467,73.0,32.33898305084746,70.0,1.0,118.0,140,118,1453,confirmatory_core__C_LH__fixed_time__1007,0,C_LH,1007,118,1445,0,0.15999999999999992,59.0,19.360553633217993,54.0,0.9944941500344116,1445.0,1.0858410010000625,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999999291033211,0.08645158102766798,71.0,28.156521739130437,65.0,0.9913793103448276,115.0,140,116,1421,confirmatory_core__C_LH__fixed_time__1008,0,C_LH,1008,115,1408,0,0.10999999999999999,59.0,19.511363636363637,54.0,0.9908515130190007,1408.0,1.0447494200002438,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999878934272933,0.09709414727488669,73.0,30.4251968503937,71.0,1.0,127.0,140,127,1442,confirmatory_core__C_LH__fixed_time__1009,0,C_LH,1009,127,1432,0,0.16999999999999993,59.0,20.71578212290503,54.0,0.9930651872399445,1432.0,1.1404536249997363,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999996315750838,0.11532258373022708,73.0,32.2972972972973,66.0,0.9910714285714286,111.0,140,112,1424,confirmatory_core__C_LH__fixed_time__1010,0,C_LH,1010,111,1413,0,0.13,59.0,20.76503892427459,53.0,0.9922752808988764,1413.0,1.2419227140003386,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999982366281507,0.10919942004209024,72.0,30.83206106870229,70.0,0.9924242424242424,131.0,140,132,1418,confirmatory_core__C_LH__fixed_time__1011,0,C_LH,1011,131,1411,0,0.16999999999999993,59.0,19.912119064493268,53.0,0.9950634696755994,1411.0,1.1149846729999808,3
