backend,controller,experiment_id,jain,mean_wait_disparity,ped_max_wait_s,ped_mean_wait_s,ped_p95_wait_s,ped_service_ratio,ped_throughput_h,phase_switches,requested_p,requested_v,run_id,safety_violations,scenario_id,seed,served_p,served_v,starvation_violations,tail_wait_disparity,veh_max_wait_s,veh_mean_wait_s,veh_p95_wait_s,veh_service_ratio,veh_throughput_h,wall_time_s
surrogate,efficiency,ablations,0.999999408032119,0.018928095670602482,58.0,8.344444444444445,25.0,0.9977827050997783,450.0,415,451,1469,ablations__A5_weighted_sum__efficiency__3003,0,A5_weighted_sum,3003,450,1468,0,0.06,56.0,6.451634877384196,19.0,0.9993192648059904,1468.0,0.9852844550005102
surrogate,efficiency,ablations,0.9999998806828664,0.017615316956712937,45.0,8.172727272727272,24.0,1.0,440.0,417,440,1448,ablations__A5_weighted_sum__efficiency__3004,0,A5_weighted_sum,3004,440,1447,0,0.03999999999999998,54.0,6.411195577055978,20.0,0.9993093922651933,1447.0,1.0084515750004357
surrogate,efficiency,ablations,0.9999949106333175,0.011612779581529578,41.0,7.703125,20.0,0.9933481152993349,448.0,417,451,1389,ablations__A5_weighted_sum__efficiency__3005,0,A5_weighted_sum,3005,448,1386,0,0.0,42.0,6.541847041847042,20.0,0.9978401727861771,1386.0,0.8422428859994397
surrogate,efficiency,ablations,0.9999879287770227,0.010653528456837286,68.0,7.649159663865547,20.0,0.9916666666666667,476.0,419,480,1410,ablations__A5_weighted_sum__efficiency__3006,0,A5_weighted_sum,3006,476,1408,0,0.010000000000000009,48.0,6.583806818181818,19.0,0.9985815602836879,1408.0,0.8300642009999137
surrogate,efficiency,ablations,0.9999994493289286,0.01402553551367658,46.0,7.704845814977974,20.0,0.9978021978021978,454.0,418,455,1397,ablations__A5_weighted_sum__efficiency__3007,0,A5_weighted_sum,3007,454,1396,0,0.010000000000000009,59.0,6.302292263610315,19.0,0.9992841803865425,1396.0,0.692814527000337
surrogate,efficiency,ablations,0.9999983143919835,0.012482751623376614,34.0,7.571428571428571,20.0,0.9959919839679359,497.0,416,499,1410,ablations__A5_weighted_sum__efficiency__3008,0,A5_weighted_sum,3008,497,1408,0,0.010000000000000009,44.0,6.323153409090909,19.0,0.9985815602836879,1408.0,0.708145906000027
surrogate,efficiency,ablations,0.9999994941413987,0.013488150223366413,40.0,7.782978723404256,23.0,1.0,470.0,418,470,1407,ablations__A5_weighted_sum__efficiency__3009,0,A5_weighted_sum,3009,470,1405,0,0.04000000000000001,53.0,6.434163701067615,19.0,0.9985785358919688,1405.0,1.1464463759994032
surrogate,efficiency,ablations,0.9999969627706141,0.011700140900776188,41.0,7.4402654867256635,20.0,1.0,452.0,419,452,1437,ablations__A5_weighted_sum__efficiency__3010,0,A5_weighted_sum,3010,452,1432,0,0.010000000000000009,40.0,6.270251396648045,19.0,0.9965205288796103,1432.0,1.0861076330002106
surrogate,efpb,ablations,0.9999952327604702,0.02774964253573501,49.0,8.87308533916849,24.0,0.9956427015250545,457.0,415,459,1437,ablations__A5_weighted_sum__efpb__3001,0,A5_weighted_sum,3001,457,1437,0,0.04999999999999999,38.0,6.09812108559499,19.0,1.0,1437.0,36.95193853599994
surrogate,efpb,ablations,0.9999994984313438,0.022573857174750495,39.0,8.103594080338267,22.0,1.0,473.0,415,473,1413,ablations__A5_weighted_sum__efpb__3002,0,A5_weighted_sum,3002,473,1411,0,0.03,41.0,5.8462083628632175,19.0,0.9985845718329794,1411.0,38.60714490600003
surrogate,efpb,ablations,0.999999408032119,0.031096366939146226,43.0,9.126666666666667,28.0,0.9977827050997783,450.0,414,451,1469,ablations__A5_weighted_sum__efpb__3003,0,A5_weighted_sum,3003,450,1468,0,0.09000000000000002,42.0,6.017029972752043,19.0,0.9993192648059904,1468.0,32.15181414699964
surrogate,efpb,ablations,0.9999998005736892,0.03180045810136832,39.0,9.056947608200456,27.0,0.9977272727272727,439.0,415,440,1448,ablations__A5_weighted_sum__efpb__3004,0,A5_weighted_sum,3004,439,1446,0,0.09000000000000002,35.0,5.876901798063624,18.0,0.9986187845303868,1446.0,31.65105901700008
surrogate,efpb,ablations,0.9999993911889988,0.029578493724522203,50.0,8.779510022271715,25.0,0.9955654101995566,449.0,415,451,1389,ablations__A5_weighted_sum__efpb__3005,0,A5_weighted_sum,3005,449,1385,0,0.06,31.0,5.821660649819495,19.0,0.9971202303815695,1385.0,25.3479420449994
surrogate,efpb,ablations,0.9999688689228315,0.023330756137322592,41.0,8.50210970464135,24.0,0.9875,474.0,415,480,1410,ablations__A5_weighted_sum__efpb__3006,0,A5_weighted_sum,3006,474,1408,0,0.04999999999999999,31.0,6.169034090909091,19.0,0.9985815602836879,1408.0,24.80854483300027
surrogate,efpb,ablations,0.9999953685716416,0.0230941768511862,36.0,8.169230769230769,24.0,1.0,455.0,415,455,1397,ablations__A5_weighted_sum__efpb__3007,0,A5_weighted_sum,3007,455,1391,0,0.06,37.0,5.859813084112149,18.0,0.9957050823192556,1391.0,40.797551865999594
surrogate,efpb,ablations,0.9999983143919835,0.025095716343515637,48.0,8.138832997987928,22.0,0.9959919839679359,497.0,412,499,1410,ablations__A5_weighted_sum__efpb__3008,0,A5_weighted_sum,3008,497,1408,0,0.04000000000000001,32.0,5.629261363636363,18.0,0.9985815602836879,1408.0,42.05167988100038
surrogate,efpb,ablations,0.9999994941413987,0.03331748315287348,39.0,9.37872340425532,24.0,1.0,470.0,416,470,1407,ablations__A5_weighted_sum__efpb__3009,0,A5_weighted_sum,3009,470,1405,0,0.04999999999999999,31.0,6.046975088967971,19.0,0.9985785358919688,1405.0,36.90184816100009
surrogate,efpb,ablations,0.9999956233450773,0.023088161629654366,45.0,8.252212389380531,23.0,1.0,452.0,415,452,1437,ablations__A5_weighted_sum__efpb__3010,0,A5_weighted_sum,3010,452,1431,0,0.04000000000000001,32.0,5.943396226415095,19.0,0.9958246346555324,1431.0,37.29840578299991
surrogate,efficiency,confirmatory_core,0.9999998821528784,0.013378039283551094,40.0,7.840551181102362,21.0,1.0,508.0,418,508,1457,confirmatory_core__C_HH__efficiency__1001,0,C_HH,1001,508,1456,0,0.009999999999999981,53.0,6.502747252747253,20.0,0.9993136582017845,1456.0,1.096833605000029
surrogate,efficiency,confirmatory_core,0.9999989408318046,0.019900920268072733,37.0,8.242152466367713,23.0,1.0,446.0,416,446,1459,confirmatory_core__C_HH__efficiency__1002,0,C_HH,1002,446,1456,0,0.04000000000000001,40.0,6.25206043956044,19.0,0.997943797121316,1456.0,1.1348895020000782
surrogate,efficiency,confirmatory_core,0.9999972503365682,0.022389993058558266,50.0,8.31678486997636,23.0,0.9952941176470588,423.0,417,425,1429,confirmatory_core__C_HH__efficiency__1003,0,C_HH,1003,423,1427,0,0.04000000000000001,40.0,6.077785564120533,19.0,0.9986004198740378,1427.0,1.209862902000168
surrogate,efficiency,confirmatory_core,0.9999980466508609,0.01380653720550501,39.0,8.004166666666666,22.0,1.0,480.0,417,480,1433,confirmatory_core__C_HH__efficiency__1004,0,C_HH,1004,480,1429,0,0.03,44.0,6.623512946116165,19.0,0.9972086531751571,1429.0,1.0837789679999332
surrogate,efficiency,confirmatory_core,0.9999993564839089,0.018186214963782796,62.0,8.112903225806452,22.0,0.9977011494252873,434.0,418,435,1435,confirmatory_core__C_HH__efficiency__1005,0,C_HH,1005,434,1434,0,0.01999999999999999,36.0,6.294281729428173,20.0,0.9993031358885017,1434.0,1.11040320300026
surrogate,efficiency,confirmatory_core,0.9999980493780442,0.011576423576423564,56.0,7.714285714285714,21.0,1.0,455.0,417,455,1434,confirmatory_core__C_HH__efficiency__1006,0,C_HH,1006,455,1430,0,0.01999999999999999,57.0,6.556643356643357,19.0,0.99721059972106,1430.0,1.1406780980000804
surrogate,efficiency,confirmatory_core,0.9999994512063062,0.008605916386711446,38.0,7.629385964912281,20.0,0.9978118161925602,456.0,418,457,1411,confirmatory_core__C_HH__efficiency__1007,0,C_HH,1007,456,1410,0,0.0,40.0,6.768794326241135,20.0,0.9992912827781715,1410.0,1.128850586000226
surrogate,efficiency,confirmatory_core,0.9999973475039208,0.015791968609306054,40.0,7.979757085020243,20.0,0.993963782696177,494.0,419,497,1432,confirmatory_core__C_HH__efficiency__1008,0,C_HH,1008,494,1428,0,0.0,47.0,6.400560224089636,20.0,0.9972067039106145,1428.0,1.078806794999764
surrogate,efficiency,confirmatory_core,0.9999987736230851,0.015732565967942688,43.0,7.758314855875832,21.0,0.9977876106194691,451.0,418,452,1459,confirmatory_core__C_HH__efficiency__1009,0,C_HH,1009,451,1459,0,0.01999999999999999,56.0,6.185058259081563,19.0,1.0,1459.0,1.1085735080000632
surrogate,efficiency,confirmatory_core,0.9999981209056296,0.012961549260622693,48.0,7.879545454545455,25.0,1.0,440.0,418,440,1461,confirmatory_core__C_HH__efficiency__1010,0,C_HH,1010,440,1457,0,0.04999999999999999,39.0,6.583390528483185,20.0,0.9972621492128679,1457.0,1.1748662629997852
surrogate,efficiency,confirmatory_core,0.999999491975757,0.00999233680338596,49.0,7.421487603305785,20.0,1.0,484.0,415,484,1404,confirmatory_core__C_HH__efficiency__1011,0,C_HH,1011,484,1402,0,0.010000000000000009,36.0,6.422253922967189,19.0,0.9985754985754985,1402.0,1.119812085000376
surrogate,efficiency,confirmatory_core,0.9999965796849657,0.014791519434628975,34.0,8.0,22.0,0.9956043956043956,453.0,418,455,1416,confirmatory_core__C_HH__efficiency__1012,0,C_HH,1012,453,1415,0,0.01999999999999999,48.0,6.520848056537102,20.0,0.9992937853107344,1415.0,1.2053429150000738
surrogate,efficiency,confirmatory_core,0.999996758195347,0.005964280653659407,45.0,7.156312625250501,20.0,1.0,499.0,417,499,1391,confirmatory_core__C_HH__efficiency__1013,0,C_HH,1013,499,1386,0,0.0,42.0,6.55988455988456,20.0,0.9964054636951833,1386.0,1.1667099979999875
surrogate,efficiency,confirmatory_core,0.9999995019647491,0.01004068919070604,54.0,7.364238410596027,20.0,1.0,453.0,417,453,1418,confirmatory_core__C_HH__efficiency__1014,0,C_HH,1014,453,1416,0,0.010000000000000009,39.0,6.360169491525424,19.0,0.998589562764457,1416.0,1.109029615000054
surrogate,efficiency,confirmatory_core,0.9999980050472305,0.0159114367035159,55.0,7.916461916461916,23.0,1.0,407.0,417,407,1418,confirmatory_core__C_HH__efficiency__1015,0,C_HH,1015,407,1414,0,0.04000000000000001,40.0,6.325318246110325,19.0,0.997179125528914,1414.0,1.0971460299997489
surrogate,efficiency,confirmatory_core,0.9999989408318046,0.007322612732095488,39.0,7.174568965517241,19.0,1.0,464.0,418,464,1459,confirmatory_core__C_HH__efficiency__1016,0,C_HH,1016,464,1456,0,0.0,40.0,6.4423076923076925,19.0,0.997943797121316,1456.0,1.1119934200000898
surrogate,efficiency,confirmatory_core,0.9999949501580601,0.00917352271795939,39.0,7.328828828828829,20.0,0.9955156950672646,444.0,418,446,1429,confirmatory_core__C_HH__efficiency__1017,0,C_HH,1017,444,1429,0,0.0,48.0,6.41147655703289,20.0,1.0,1429.0,1.0907134409999344
surrogate,efficiency,confirmatory_core,0.9999971139954931,0.024406395855563798,54.0,8.64200477326969,24.0,0.995249406175772,419.0,418,421,1467,confirmatory_core__C_HH__efficiency__1018,0,C_HH,1018,419,1465,0,0.04999999999999999,37.0,6.201365187713311,19.0,0.9986366734832992,1465.0,1.1625435240002844
surrogate,efficiency,confirmatory_core,0.9999990866953391,0.017252036853963232,40.0,8.050691244239632,22.0,0.9954128440366973,434.0,415,436,1491,confirmatory_core__C_HH__efficiency__1019,0,C_HH,1019,434,1487,0,0.03,48.0,6.325487558843308,19.0,0.9973172367538564,1487.0,1.1039140389998465
surrogate,efficiency,confirmatory_core,0.9999988817900504,0.013960526546014457,40.0,7.851239669421488,21.0,1.0,484.0,417,484,1420,confirmatory_core__C_HH__efficiency__1020,0,C_HH,1020,484,1417,0,0.01999999999999999,48.0,6.4551870148200425,19.0,0.997887323943662,1417.0,1.2119722070001444
surrogate,efficiency,confirmatory_core,0.9999939885222486,0.017817738602608803,39.0,7.926436781609195,20.0,1.0,435.0,416,435,1431,confirmatory_core__C_HH__efficiency__1021,0,C_HH,1021,435,1424,0,0.010000000000000009,50.0,6.144662921348314,19.0,0.9951083158630328,1424.0,1.1647836079996523
surrogate,efficiency,confirmatory_core,0.9999948347374239,0.011407610420513345,36.0,7.56492027334852,21.0,0.9954648526077098,439.0,418,441,1457,confirmatory_core__C_HH__efficiency__1022,0,C_HH,1022,439,1457,0,0.01999999999999999,43.0,6.424159231297186,19.0,1.0,1457.0,1.2083306069998798
surrogate,efficiency,confirmatory_core,0.9999980190793384,0.006701627789897635,49.0,7.194915254237288,19.0,0.9957805907172996,472.0,417,474,1416,confirmatory_core__C_HH__efficiency__1023,0,C_HH,1023,472,1414,0,0.0,48.0,6.524752475247524,19.0,0.998587570621469,1414.0,1.1570105820001118
surrogate,efficiency,confirmatory_core,0.9999978812090379,0.01776903980695449,51.0,8.102564102564102,22.0,0.9957446808510638,468.0,417,470,1479,confirmatory_core__C_HH__efficiency__1024,0,C_HH,1024,468,1477,0,0.01999999999999999,37.0,6.325660121868653,20.0,0.9986477349560514,1477.0,1.0819863130000158
surrogate,efficiency,confirmatory_core,0.9999994955774754,0.009786765638317013,44.0,7.641078838174274,20.0,1.0,482.0,417,482,1409,confirmatory_core__C_HH__efficiency__1025,0,C_HH,1025,482,1407,0,0.0,48.0,6.662402274342573,20.0,0.9985805535841022,1407.0,1.0968240219999643
surrogate,efficiency,confirmatory_core,1.0,0.01182898953861039,39.0,7.517391304347826,21.0,1.0,460.0,417,460,1438,confirmatory_core__C_HH__efficiency__1026,0,C_HH,1026,460,1438,0,0.009999999999999981,39.0,6.334492350486787,20.0,1.0,1438.0,1.097048671000266
surrogate,efficiency,confirmatory_core,0.9999988770451815,0.012835987946620747,38.0,7.3826086956521735,21.0,1.0,460.0,416,460,1417,confirmatory_core__C_HH__efficiency__1027,0,C_HH,1027,460,1414,0,0.01999999999999999,42.0,6.099009900990099,19.0,0.9978828510938603,1414.0,1.0635280389997206
surrogate,efficiency,confirmatory_core,0.999999530869051,0.010185581936219212,42.0,7.3393258426966295,20.0,1.0,445.0,417,445,1461,confirmatory_core__C_HH__efficiency__1028,0,C_HH,1028,445,1459,0,0.010000000000000009,37.0,6.320767649074709,19.0,0.998631074606434,1459.0,1.1011827890001769
surrogate,efficiency,confirmatory_core,0.9999978843019969,0.007541980906734344,36.0,6.931182795698925,20.0,1.0,465.0,416,465,1377,confirmatory_core__C_HH__efficiency__1029,0,C_HH,1029,465,1373,0,0.0,35.0,6.176984705025491,20.0,0.9970951343500363,1373.0,1.157369221999943
surrogate,efficiency,confirmatory_core,0.9999927271276708,0.01723884375756775,39.0,8.124716553287982,23.0,0.9932432432432432,441.0,416,444,1444,confirmatory_core__C_HH__efficiency__1030,0,C_HH,1030,441,1442,0,0.04000000000000001,46.0,6.400832177531207,19.0,0.9986149584487535,1442.0,1.069817108999814
surrogate,efpb,confirmatory_core,0.9999989379190058,0.03106970724257818,49.0,9.263779527559056,27.0,1.0,508.0,415,508,1457,confirmatory_core__C_HH__efpb__1001,0,C_HH,1001,508,1454,0,0.08000000000000002,38.0,6.156808803301238,19.0,0.9979409746053535,1454.0,44.19000816200014
surrogate,efpb,confirmatory_core,0.9999989408318046,0.023865033509091804,48.0,8.269058295964125,24.0,1.0,446.0,414,446,1459,confirmatory_core__C_HH__efpb__1002,0,C_HH,1002,446,1456,0,0.04999999999999999,32.0,5.882554945054945,19.0,0.997943797121316,1456.0,42.0905346149998
surrogate,efpb,confirmatory_core,0.9999993146828248,0.028853258284445862,39.0,8.834905660377359,26.0,0.9976470588235294,424.0,414,425,1429,confirmatory_core__C_HH__efpb__1003,0,C_HH,1003,424,1428,0,0.07,30.0,5.949579831932773,19.0,0.9993002099370188,1428.0,41.596237982000275
surrogate,efpb,confirmatory_core,0.9999921647632752,0.024646052631578944,41.0,8.595833333333333,23.0,1.0,480.0,414,480,1433,confirmatory_core__C_HH__efpb__1004,0,C_HH,1004,480,1425,0,0.04000000000000001,37.0,6.131228070175439,19.0,0.994417306350314,1425.0,44.00505340499967
surrogate,efpb,confirmatory_core,0.999994690932644,0.02525168382003845,47.0,8.806004618937644,26.0,0.9954022988505747,433.0,415,435,1435,confirmatory_core__C_HH__efpb__1005,0,C_HH,1005,433,1435,0,0.07,37.0,6.280836236933798,19.0,1.0,1435.0,42.88933421499996
surrogate,efpb,confirmatory_core,0.9999980493780442,0.02571528471528471,49.0,8.604395604395604,25.0,1.0,455.0,413,455,1434,confirmatory_core__C_HH__efpb__1006,0,C_HH,1006,455,1430,0,0.07,39.0,6.032867132867133,18.0,0.99721059972106,1430.0,42.30433215699986
surrogate,efpb,confirmatory_core,0.9999998743409497,0.025512050529975003,46.0,8.671772428884026,26.0,1.0,457.0,414,457,1411,confirmatory_core__C_HH__efpb__1007,0,C_HH,1007,457,1410,0,0.07,37.0,6.120567375886525,19.0,0.9992912827781715,1410.0,42.683129761000146
surrogate,efpb,confirmatory_core,0.9999781512772553,0.025163489020862934,46.0,8.54786150712831,20.0,0.9879275653923542,491.0,414,497,1432,confirmatory_core__C_HH__efpb__1008,0,C_HH,1008,491,1428,0,0.010000000000000009,38.0,6.031512605042017,19.0,0.9972067039106145,1428.0,44.6558598900001
surrogate,efpb,confirmatory_core,0.9999987736230851,0.020923178862295194,39.0,8.119733924611973,21.0,0.9977876106194691,451.0,413,452,1459,confirmatory_core__C_HH__efpb__1009,0,C_HH,1009,451,1459,0,0.01999999999999999,33.0,6.027416038382453,19.0,1.0,1459.0,42.426909905999764
surrogate,efpb,confirmatory_core,0.9999981209056296,0.02728632931927373,38.0,8.763636363636364,24.0,1.0,440.0,416,440,1461,confirmatory_core__C_HH__efpb__1010,0,C_HH,1010,440,1457,0,0.04999999999999999,34.0,6.035003431708991,19.0,0.9972621492128679,1457.0,42.727169510000294
surrogate,efpb,confirmatory_core,0.999999491975757,0.026363872154301422,46.0,8.615702479338843,23.0,1.0,484.0,411,484,1404,confirmatory_core__C_HH__efpb__1011,0,C_HH,1011,484,1402,0,0.04000000000000001,46.0,5.979315263908702,19.0,0.9985754985754985,1402.0,42.671277872000246
surrogate,efpb,confirmatory_core,0.999995148386596,0.025337626744490582,48.0,8.487858719646798,26.0,0.9956043956043956,453.0,415,455,1416,confirmatory_core__C_HH__efpb__1012,0,C_HH,1012,453,1416,0,0.07,38.0,5.9540960451977405,19.0,1.0,1416.0,42.702478918
surrogate,efpb,confirmatory_core,0.9999998707001665,0.02078000605527601,42.0,8.108216432865731,23.0,1.0,499.0,415,499,1391,confirmatory_core__C_HH__efpb__1013,0,C_HH,1013,499,1390,0,0.04000000000000001,35.0,6.03021582733813,19.0,0.9992810927390366,1390.0,41.93310358200006
surrogate,efpb,confirmatory_core,0.9999995019647491,0.029565514273955186,45.0,8.938189845474614,26.0,1.0,453.0,415,453,1418,confirmatory_core__C_HH__efpb__1014,0,C_HH,1014,453,1416,0,0.08000000000000002,33.0,5.981638418079096,18.0,0.998589562764457,1416.0,43.701467688999855
surrogate,efpb,confirmatory_core,0.9999997251133047,0.02515940274414851,44.0,8.285714285714286,24.0,0.9975429975429976,406.0,415,407,1418,confirmatory_core__C_HH__efpb__1015,0,C_HH,1015,406,1416,0,0.04999999999999999,43.0,5.769774011299435,19.0,0.998589562764457,1416.0,41.35945315300023
surrogate,efpb,confirmatory_core,0.9999966984833958,0.025370904815349267,47.0,8.417748917748918,26.0,0.9956896551724138,462.0,416,464,1459,confirmatory_core__C_HH__efpb__1016,0,C_HH,1016,462,1458,0,0.08000000000000002,36.0,5.8806584362139915,18.0,0.9993145990404386,1458.0,44.80281531599985
surrogate,efpb,confirmatory_core,0.9999995096080052,0.022078335496400307,50.0,8.10762331838565,23.0,1.0,446.0,415,446,1429,confirmatory_core__C_HH__efpb__1017,0,C_HH,1017,446,1427,0,0.05000000000000002,29.0,5.89978976874562,18.0,0.9986004198740378,1427.0,43.19919561699999
surrogate,efpb,confirmatory_core,0.9999971139954931,0.02568616973616688,48.0,8.317422434367542,25.0,0.995249406175772,419.0,415,421,1467,confirmatory_core__C_HH__efpb__1018,0,C_HH,1018,419,1465,0,0.07,32.0,5.748805460750853,18.0,0.9986366734832992,1465.0,44.12266039999986
surrogate,efpb,confirmatory_core,0.9999998874680099,0.03696598115879564,48.0,9.543577981651376,28.0,1.0,436.0,413,436,1491,confirmatory_core__C_HH__efpb__1019,0,C_HH,1019,436,1490,0,0.09000000000000002,36.0,5.846979865771812,19.0,0.9993293091884641,1490.0,42.242765108000185
surrogate,efpb,confirmatory_core,0.999998010670762,0.03223479011999813,46.0,8.987603305785123,27.0,1.0,484.0,412,484,1420,confirmatory_core__C_HH__efpb__1020,0,C_HH,1020,484,1416,0,0.08000000000000002,44.0,5.7641242937853105,19.0,0.9971830985915493,1416.0,45.35762232700017
surrogate,efpb,confirmatory_core,0.9999988989330663,0.02895146334395826,48.0,8.790804597701149,23.0,1.0,435.0,414,435,1431,confirmatory_core__C_HH__efpb__1021,0,C_HH,1021,435,1428,0,0.04000000000000001,41.0,5.8956582633053225,19.0,0.9979035639412998,1428.0,40.99574140899995
surrogate,efpb,confirmatory_core,0.9999948347374239,0.02866557331428045,36.0,8.804100227790434,24.0,0.9954648526077098,439.0,415,441,1457,confirmatory_core__C_HH__efpb__1022,0,C_HH,1022,439,1457,0,0.06,33.0,5.937542896362388,18.0,1.0,1457.0,43.85855579300005
surrogate,efpb,confirmatory_core,0.9999968991205475,0.022288674612205794,44.0,8.152542372881356,22.0,0.9957805907172996,472.0,415,474,1416,confirmatory_core__C_HH__efpb__1023,0,C_HH,1023,472,1415,0,0.03,34.0,5.923674911660777,19.0,0.9992937853107344,1415.0,42.67212470599998
surrogate,efpb,confirmatory_core,0.9999989693123045,0.03459309231390187,48.0,9.302127659574468,23.0,1.0,470.0,414,470,1479,confirmatory_core__C_HH__efpb__1024,0,C_HH,1024,470,1476,0,0.04000000000000001,34.0,5.842818428184282,19.0,0.9979716024340771,1476.0,46.62592528799996
